 Date,City,NH3,PM2,PM10,SO2,NOx,CO,O3,AQI,AQI_bucket
2020-08-21 00:00:00, Delhi ,19.42,58.27,34.03,7.29,32.26,0.23,16.86,97.0,Satisfactory
2020-08-22 00:00:00, Delhi ,16.34,63.89,22.65,10.25,26.53,0.42,50.18,113.0,Moderate
2020-08-23 00:00:00, Delhi ,14.48,75.28,17.42,11.03,17.82,0.57,21.97,151.0,Moderate
2020-08-24 00:00:00, Delhi ,13.68,57.95,14.97,10.41,15.3,0.42,15.35,97.0,Satisfactory
2020-08-25 00:00:00, Delhi ,14.36,49.47,16.44,9.87,14.15,0.6,12.7,82.0,Satisfactory
2020-08-26 00:00:00, Delhi ,16.82,56.4,17.97,8.7,12.91,0.27,8.63,94.0,Satisfactory
2020-08-27 00:00:00, Delhi ,18.85,77.23,20.1,8.18,12.12,0.15,7.09,157.0,Moderate
2020-08-28 00:00:00, Delhi ,19.18,87.68,21.35,7.75,12.58,0.2,5.86,192.0,Moderate
2020-08-29 00:00:00, Delhi ,20.28,86.09,22.8,8.56,13.02,0.45,6.5,187.0,Moderate
2020-08-30 00:00:00, Delhi ,24.44,96.07,24.04,10.8,16.42,0.45,31.62,220.0,Poor
2020-08-31 00:00:00, Delhi ,23.13,69.68,22.18,17.27,23.65,0.29,19.88,132.0,Moderate
2020-01-09 00:00:00, Delhi ,17.8,39.24,16.91,7.65,12.9,0.55,14.58,65.0,Satisfactory
2020-02-09 00:00:00, Delhi ,20.53,56.56,18.45,7.19,5.4,0.67,7.33,94.0,Satisfactory
2020-03-09 00:00:00, Delhi ,17.1,63.33,18.85,8.24,9.72,0.66,11.77,111.0,Moderate
2020-04-09 00:00:00, Delhi ,16.11,72.2,19.37,9.67,14.48,0.29,13.14,141.0,Moderate
2020-05-09 00:00:00, Delhi ,19.35,74.12,18.73,7.93,13.54,0.58,19.21,147.0,Moderate
2020-06-09 00:00:00, Delhi ,17.32,84.51,21.31,8.33,14.2,0.52,5.83,182.0,Moderate
2020-07-09 00:00:00, Delhi ,20.26,56.63,17.75,6.17,17.3,0.47,10.58,94.0,Satisfactory
2020-08-09 00:00:00, Delhi ,24.77,104.05,26.32,7.38,16.14,0.49,12.42,247.0,Poor
2020-09-09 00:00:00, Delhi ,20.02,74.14,17.53,6.92,21.17,0.41,13.01,147.0,Moderate
2020-10-09 00:00:00, Delhi ,24.6,130.97,21.37,7.42,23.19,0.41,8.04,308.0,Very Poor
2020-11-09 00:00:00, Delhi ,25.53,132.75,23.47,7.1,17.71,0.43,8.61,310.0,Very Poor
2020-12-09 00:00:00, Delhi ,26.9,145.95,24.29,7.67,16.92,0.49,6.67,320.0,Very Poor
2020-09-13 00:00:00, Delhi ,26.05,161.34,24.19,6.94,25.37,0.59,11.33,332.0,Very Poor
2020-09-14 00:00:00, Delhi ,28.11,159.65,14.13,5.83,17.13,0.59,12.33,330.0,Very Poor
2020-09-15 00:00:00, Delhi ,23.9,141.8,17.49,6.18,16.64,1.03,22.56,317.0,Very Poor
2020-09-16 00:00:00, Delhi ,23.46,144.62,16.08,6.77,15.76,1.18,18.99,319.0,Very Poor
2020-09-17 00:00:00, Delhi ,24.84,162.79,20.36,7.15,15.28,0.51,13.65,333.0,Very Poor
2020-09-18 00:00:00, Delhi ,20.0,135.89,18.71,6.77,16.55,0.36,8.69,312.0,Very Poor
2020-09-19 00:00:00, Delhi ,18.49,118.29,16.44,6.73,19.59,0.33,11.04,294.0,Poor
2020-09-20 00:00:00, Delhi ,20.46,126.52,15.3,5.48,18.18,0.35,12.42,305.0,Very Poor
2020-09-21 00:00:00, Delhi ,31.06,157.5,17.92,5.76,17.21,0.59,19.36,329.0,Very Poor
2020-09-22 00:00:00, Delhi ,31.42,146.88,16.49,5.91,17.51,0.41,32.16,321.0,Very Poor
2020-09-23 00:00:00, Delhi ,23.06,107.88,18.99,6.65,18.01,0.53,20.44,260.0,Poor
2020-09-24 00:00:00, Delhi ,17.01,83.49,18.93,5.23,18.67,0.44,17.73,178.0,Moderate
2020-09-25 00:00:00, Delhi ,17.06,88.2,18.79,5.12,18.09,0.57,16.66,194.0,Moderate
2020-09-26 00:00:00, Delhi ,24.97,146.62,24.52,8.78,18.63,0.62,14.24,320.0,Very Poor
2020-09-27 00:00:00, Delhi ,28.25,171.84,28.17,6.89,29.02,0.77,10.27,340.0,Very Poor
2020-09-28 00:00:00, Delhi ,19.02,113.11,23.95,10.01,19.82,0.66,16.95,277.0,Poor
2020-09-29 00:00:00, Delhi ,27.83,202.06,25.65,6.79,54.9,0.68,11.79,363.0,Very Poor
2020-09-30 00:00:00, Delhi ,35.73,209.16,23.73,10.78,18.32,0.64,16.01,369.0,Very Poor
2020-01-10 00:00:00, Delhi ,29.2,182.18,22.15,7.14,15.15,0.72,23.08,348.0,Very Poor
2020-02-10 00:00:00, Delhi ,29.3,177.13,25.58,6.99,14.92,0.64,15.88,344.0,Very Poor
2020-03-10 00:00:00, Delhi ,29.53,192.21,23.64,6.31,14.95,0.85,9.59,356.0,Very Poor
2020-04-10 00:00:00, Delhi ,30.96,207.79,29.12,10.52,14.81,0.99,14.15,368.0,Very Poor
2020-05-10 00:00:00, Delhi ,27.68,193.95,28.98,8.03,19.14,0.59,18.61,357.0,Very Poor
2020-06-10 00:00:00, Delhi ,33.03,243.02,33.59,8.73,17.64,0.59,14.76,395.0,Very Poor
2020-07-10 00:00:00, Delhi ,27.06,214.27,32.22,7.91,14.52,0.76,11.63,373.0,Very Poor
2020-08-10 00:00:00, Delhi ,33.5,227.35,31.53,9.44,12.63,0.76,12.27,383.0,Very Poor
2020-09-10 00:00:00, Delhi ,27.12,216.67,32.19,9.22,13.9,0.73,14.56,374.0,Very Poor
2020-10-10 00:00:00, Delhi ,29.67,224.09,33.6,9.41,25.39,0.91,13.99,380.0,Very Poor
2020-11-10 00:00:00, Delhi ,54.48,235.11,35.72,7.84,20.79,0.93,9.6,389.0,Very Poor
2020-12-10 00:00:00, Delhi ,50.05,234.47,36.99,8.92,17.78,0.78,7.92,388.0,Very Poor
2020-10-13 00:00:00, Delhi ,57.47,259.64,41.25,9.33,16.2,1.21,8.46,407.0,Severe
2020-10-14 00:00:00, Delhi ,64.78,297.79,39.13,10.51,66.59,1.17,11.72,437.0,Severe
2020-10-15 00:00:00, Delhi ,64.62,295.18,41.48,10.3,64.76,1.08,12.06,435.0,Severe
2020-10-16 00:00:00, Delhi ,85.07,305.73,35.78,9.1,52.57,1.3,13.66,443.0,Severe
2020-10-17 00:00:00, Delhi ,71.79,236.04,34.86,12.05,27.47,0.61,14.39,389.0,Very Poor
2020-10-18 00:00:00, Delhi ,94.33,304.65,42.03,11.74,56.88,0.76,6.19,442.0,Severe
2020-10-19 00:00:00, Delhi ,87.86,285.88,40.61,10.35,104.64,0.62,10.13,428.0,Severe
2020-10-20 00:00:00, Delhi ,71.33,281.63,37.93,10.68,81.89,0.78,10.62,424.0,Severe
2020-10-21 00:00:00, Delhi ,79.02,281.78,43.08,11.84,79.75,0.69,7.97,424.0,Severe
2020-10-22 00:00:00, Delhi ,95.94,315.5,46.31,14.11,96.72,0.79,7.92,450.0,Severe
2020-10-23 00:00:00, Delhi ,108.26,411.71,54.88,15.49,103.64,0.91,10.21,524.0,Severe
2020-10-24 00:00:00, Delhi ,106.55,452.02,39.2,15.84,135.3,0.97,10.06,555.0,Severe
2020-10-25 00:00:00, Delhi ,114.98,426.66,41.07,14.12,147.56,1.15,9.19,536.0,Severe
2020-10-26 00:00:00, Delhi ,111.72,414.68,41.79,15.71,150.96,1.27,9.99,527.0,Severe
2020-10-27 00:00:00, Delhi ,93.87,387.46,42.29,12.78,132.93,1.12,11.41,506.0,Severe
2020-10-28 00:00:00, Delhi ,74.6,349.68,33.97,12.09,91.18,0.56,16.16,477.0,Severe
2020-10-29 00:00:00, Delhi ,85.8,419.65,43.91,15.3,142.2,0.81,9.59,530.0,Severe
2020-10-30 00:00:00, Delhi ,98.25,502.9,50.38,13.36,153.4,1.13,12.26,595.0,Severe
2020-10-31 00:00:00, Delhi ,119.54,491.9,48.66,11.23,138.18,1.25,12.83,586.0,Severe
2020-01-11 00:00:00, Delhi ,121.05,516.73,42.54,11.24,111.06,0.73,6.38,605.0,Severe
2020-02-11 00:00:00, Delhi ,88.83,397.17,37.37,12.64,98.77,0.83,7.42,513.0,Severe
2020-03-11 00:00:00, Delhi ,77.28,333.98,42.7,13.32,135.61,0.7,10.51,465.0,Severe
2020-04-11 00:00:00, Delhi ,91.63,330.44,45.82,14.18,146.97,1.12,9.44,462.0,Severe
2020-05-11 00:00:00, Delhi ,112.94,537.44,55.02,13.63,154.34,0.96,8.42,621.0,Severe
2020-06-11 00:00:00, Delhi ,90.14,486.84,55.01,13.56,172.32,0.9,9.55,582.0,Severe
2020-07-11 00:00:00, Delhi ,83.48,505.24,57.08,14.4,184.8,0.86,13.68,596.0,Severe
2020-08-11 00:00:00, Delhi ,86.63,578.94,54.64,12.58,175.21,1.06,23.86,653.0,Severe
2020-09-11 00:00:00, Delhi ,80.2,522.51,54.72,14.67,201.37,0.7,21.05,610.0,Severe
2020-10-11 00:00:00, Delhi ,108.19,526.28,60.03,12.05,232.53,1.42,29.0,613.0,Severe
2020-11-11 00:00:00, Delhi ,184.76,607.37,52.49,13.76,197.42,1.32,17.58,675.0,Severe
2020-12-11 00:00:00, Delhi ,147.61,406.68,53.5,18.77,184.12,2.26,14.32,521.0,Severe
2020-11-13 00:00:00, Delhi ,142.37,461.4,75.91,21.57,121.27,2.15,15.02,563.0,Severe
2020-11-14 00:00:00, Delhi ,94.19,423.9,59.21,14.2,97.75,1.09,13.71,534.0,Severe
2020-11-15 00:00:00, Delhi ,110.33,591.83,53.18,14.98,89.06,1.06,12.49,663.0,Severe
2020-11-16 00:00:00, Delhi ,82.83,395.32,34.21,11.99,70.91,1.95,29.25,512.0,Severe
2020-11-17 00:00:00, Delhi ,41.16,166.48,27.63,11.56,66.36,0.47,39.67,336.0,Very Poor
2020-11-18 00:00:00, Delhi ,59.78,173.5,34.36,10.0,64.52,0.57,14.1,341.0,Very Poor
2020-11-19 00:00:00, Delhi ,77.55,214.31,34.84,9.22,58.37,1.15,20.35,373.0,Very Poor
2020-11-20 00:00:00, Delhi ,100.78,286.11,44.77,12.91,57.87,1.07,16.18,428.0,Severe
2020-11-21 00:00:00, Delhi ,114.49,306.9,44.42,10.02,58.05,0.76,27.21,444.0,Severe
2020-11-22 00:00:00, Delhi ,90.98,303.4,40.32,9.97,57.18,0.95,19.11,441.0,Severe
2020-11-23 00:00:00, Delhi ,106.39,296.97,42.85,11.62,58.87,0.75,14.36,436.0,Severe
2020-11-24 00:00:00, Delhi ,120.5,362.09,51.77,14.95,66.75,0.85,15.13,486.0,Severe
2020-11-25 00:00:00, Delhi ,186.06,553.55,70.55,15.62,88.57,2.47,15.28,634.0,Severe
2020-11-26 00:00:00, Delhi ,154.41,459.2,64.12,9.75,77.68,1.0,14.59,561.0,Severe
2020-11-27 00:00:00, Delhi ,76.39,213.45,30.71,10.7,71.34,0.86,12.4,372.0,Very Poor
2020-11-28 00:00:00, Delhi ,63.85,172.54,32.15,9.5,63.73,0.58,13.78,340.0,Very Poor
2020-11-29 00:00:00, Delhi ,70.77,262.76,37.52,10.64,64.74,0.58,14.31,410.0,Severe
2020-11-30 00:00:00, Delhi ,61.45,268.5,45.11,11.52,69.03,0.73,9.82,414.0,Severe
2020-01-12 00:00:00, Delhi ,85.33,396.19,54.27,14.34,80.26,0.72,8.85,512.0,Severe
2020-02-12 00:00:00, Delhi ,147.32,433.96,57.37,16.62,106.01,0.79,10.87,542.0,Severe
2020-03-12 00:00:00, Delhi ,115.49,370.72,47.51,10.64,104.32,0.9,10.72,493.0,Severe
2020-04-12 00:00:00, Delhi ,93.62,305.64,41.26,10.81,98.02,0.85,10.2,443.0,Severe
2020-05-12 00:00:00, Delhi ,145.3,391.16,43.86,11.06,117.61,1.5,12.09,509.0,Severe
2020-06-12 00:00:00, Delhi ,98.02,383.13,41.27,9.15,95.3,0.73,19.08,502.0,Severe
2020-07-12 00:00:00, Delhi ,89.07,454.54,41.67,10.32,92.44,0.71,17.78,557.0,Severe
2020-08-12 00:00:00, Delhi ,79.36,534.49,35.46,10.26,123.76,0.84,12.55,619.0,Severe
2020-09-12 00:00:00, Delhi ,67.82,371.73,34.02,11.34,141.03,1.07,10.86,494.0,Severe
2020-10-12 00:00:00, Delhi ,67.87,383.88,40.77,12.42,139.07,1.01,10.28,503.0,Severe
2020-11-12 00:00:00, Delhi ,50.18,259.78,32.37,10.38,118.78,1.08,11.32,408.0,Severe
2020-12-12 00:00:00, Delhi ,51.37,341.36,48.72,9.13,120.59,1.05,9.58,470.0,Severe
2020-12-13 00:00:00, Delhi ,89.89,441.4,30.26,8.65,111.83,0.88,8.75,547.0,Severe
2020-12-14 00:00:00, Delhi ,71.07,199.53,21.49,7.39,77.05,0.99,19.54,361.0,Very Poor
2020-12-15 00:00:00, Delhi ,51.25,128.91,16.67,8.12,70.78,0.55,30.95,307.0,Very Poor
2020-12-16 00:00:00, Delhi ,54.66,188.01,23.54,9.62,70.63,1.15,16.12,352.0,Very Poor
2020-12-17 00:00:00, Delhi ,62.49,216.04,26.7,9.19,73.99,0.78,12.65,374.0,Very Poor
2020-12-18 00:00:00, Delhi ,88.56,255.9,23.47,9.14,74.17,0.73,16.68,405.0,Severe
2020-12-19 00:00:00, Delhi ,81.54,275.1,33.02,9.95,69.51,0.61,12.79,419.0,Severe
2020-12-20 00:00:00, Delhi ,108.56,362.85,38.39,9.12,75.27,0.68,5.08,487.0,Severe
2020-12-21 00:00:00, Delhi ,109.65,301.37,39.98,12.34,83.86,0.95,5.5,440.0,Severe
2020-12-22 00:00:00, Delhi ,107.76,331.81,44.14,12.58,97.2,0.91,11.55,463.0,Severe
2020-12-23 00:00:00, Delhi ,165.39,414.83,39.88,14.95,113.49,1.34,11.43,527.0,Severe
2020-12-24 00:00:00, Delhi ,165.27,500.05,46.2,17.58,133.0,1.58,9.41,592.0,Severe
2020-12-25 00:00:00, Delhi ,157.26,477.3,38.76,13.52,123.5,1.56,10.55,575.0,Severe
2020-12-26 00:00:00, Delhi ,121.22,330.25,37.02,11.1,98.56,1.02,9.51,462.0,Severe
2020-12-27 00:00:00, Delhi ,112.56,326.51,36.44,11.89,99.43,0.98,4.72,459.0,Severe
2020-12-28 00:00:00, Delhi ,133.41,351.71,33.32,12.34,101.8,1.0,9.54,478.0,Severe
2020-12-29 00:00:00, Delhi ,105.45,281.78,29.11,10.25,74.73,1.06,22.19,424.0,Severe
2020-12-30 00:00:00, Delhi ,111.87,286.48,34.2,9.48,82.16,0.79,22.92,428.0,Severe
2020-12-31 00:00:00, Delhi ,92.5,201.12,24.74,8.4,89.28,0.93,11.84,362.0,Very Poor
2021-01-01 00:00:00, Delhi ,113.4,264.53,39.79,10.13,69.34,1.02,18.36,411.0,Severe
2021-02-01 00:00:00, Delhi ,180.5,459.69,42.78,10.12,102.84,1.35,13.97,561.0,Severe
2021-03-01 00:00:00, Delhi ,146.4,370.25,27.34,9.94,102.28,0.37,12.42,492.0,Severe
2021-04-01 00:00:00, Delhi ,76.4,188.12,13.24,10.39,72.83,1.15,17.13,352.0,Very Poor
2021-05-01 00:00:00, Delhi ,57.87,110.79,67.38,12.76,96.34,0.71,8.25,269.0,Poor
2021-06-01 00:00:00, Delhi ,44.73,87.33,55.67,10.01,72.78,0.77,19.79,191.0,Moderate
2021-07-01 00:00:00, Delhi ,75.11,158.89,24.94,10.82,62.58,1.13,24.7,330.0,Very Poor
2021-08-01 00:00:00, Delhi ,68.89,158.52,22.34,9.67,58.12,1.05,13.76,330.0,Very Poor
2021-09-01 00:00:00, Delhi ,68.09,154.92,15.97,10.28,55.98,0.96,13.17,327.0,Very Poor
2021-10-01 00:00:00, Delhi ,82.98,197.19,18.85,10.38,64.05,1.03,21.67,359.0,Very Poor
2021-11-01 00:00:00, Delhi ,72.88,152.94,14.36,9.56,58.63,0.95,9.27,325.0,Very Poor
2021-12-01 00:00:00, Delhi ,80.96,167.54,15.2,9.85,63.68,1.09,15.85,337.0,Very Poor
2021-01-13 00:00:00, Delhi ,85.16,217.22,13.33,12.37,65.82,0.74,10.15,375.0,Very Poor
2021-01-14 00:00:00, Delhi ,117.28,318.86,22.81,13.42,96.16,1.22,13.7,453.0,Severe
2021-01-15 00:00:00, Delhi ,219.39,502.45,45.55,13.41,193.03,2.07,13.07,594.0,Severe
2021-01-16 00:00:00, Delhi ,230.45,575.68,36.1,15.18,208.3,1.99,11.18,651.0,Severe
2021-01-17 00:00:00, Delhi ,117.95,239.92,18.58,10.89,112.18,0.89,12.33,392.0,Very Poor
2021-01-18 00:00:00, Delhi ,108.75,203.91,13.27,11.05,100.35,0.94,9.84,365.0,Very Poor
2021-01-19 00:00:00, Delhi ,127.49,250.27,14.66,18.85,155.23,0.46,16.99,400.0,Very Poor
2021-01-20 00:00:00, Delhi ,142.35,327.36,8.76,10.01,144.16,1.29,12.32,460.0,Severe
2021-01-21 00:00:00, Delhi ,73.3,153.75,5.36,12.14,80.75,0.89,13.03,326.0,Very Poor
2021-01-22 00:00:00, Delhi ,85.15,189.38,8.91,12.28,103.46,0.87,14.55,353.0,Very Poor
2021-01-23 00:00:00, Delhi ,122.63,305.79,10.64,12.07,138.3,1.64,9.46,443.0,Severe
2021-01-24 00:00:00, Delhi ,81.1,204.56,5.32,11.49,78.79,1.15,9.6,365.0,Very Poor
2021-01-25 00:00:00, Delhi ,106.28,239.81,5.39,11.08,95.56,1.42,10.14,392.0,Very Poor
2021-01-26 00:00:00, Delhi ,97.39,232.44,10.29,12.07,93.64,1.03,11.89,386.0,Very Poor
2021-01-27 00:00:00, Delhi ,91.76,216.64,12.59,10.71,84.9,0.89,8.07,374.0,Very Poor
2021-01-28 00:00:00, Delhi ,95.05,209.45,16.17,11.63,89.44,0.9,8.46,369.0,Very Poor
2021-01-29 00:00:00, Delhi ,116.77,251.7,27.25,13.2,129.6,1.03,5.91,401.0,Severe
2021-01-30 00:00:00, Delhi ,113.82,269.08,32.56,11.34,100.41,0.98,11.93,415.0,Severe
2021-01-31 00:00:00, Delhi ,92.59,223.31,31.49,12.25,94.82,1.09,10.31,379.0,Very Poor
2021-01-02 00:00:00, Delhi ,94.25,228.69,32.63,13.63,108.33,0.72,13.57,384.0,Very Poor
2021-02-02 00:00:00, Delhi ,115.61,251.49,39.02,12.14,120.91,1.51,9.73,401.0,Severe
2021-03-02 00:00:00, Delhi ,122.31,281.92,40.21,14.09,130.56,1.35,8.35,425.0,Severe
2021-04-02 00:00:00, Delhi ,89.56,221.54,33.16,12.03,105.0,1.18,18.58,378.0,Very Poor
2021-05-02 00:00:00, Delhi ,77.04,183.56,30.85,8.45,117.11,1.18,8.58,349.0,Very Poor
2021-06-02 00:00:00, Delhi ,56.19,113.27,29.56,5.29,126.11,2.4,11.15,278.0,Poor
2021-07-02 00:00:00, Delhi ,59.21,117.89,28.93,5.77,102.22,0.67,9.98,293.0,Poor
2021-08-02 00:00:00, Delhi ,66.77,173.65,30.09,5.05,147.65,0.61,5.58,341.0,Very Poor
2021-09-02 00:00:00, Delhi ,86.99,268.63,19.73,5.98,170.94,0.92,3.81,414.0,Severe
2021-10-02 00:00:00, Delhi ,95.26,232.5,38.47,8.16,162.67,0.97,2.22,387.0,Very Poor
2021-11-02 00:00:00, Delhi ,88.92,221.62,40.66,5.54,143.86,1.14,5.6,378.0,Very Poor
2021-12-02 00:00:00, Delhi ,104.43,234.34,38.7,8.4,145.02,1.04,4.09,388.0,Very Poor
2021-02-13 00:00:00, Delhi ,96.45,217.87,33.91,7.29,127.59,1.09,2.96,375.0,Very Poor
2021-02-14 00:00:00, Delhi ,86.28,251.85,30.07,8.0,153.22,1.01,7.65,401.0,Severe
2021-02-15 00:00:00, Delhi ,120.84,353.4,38.42,7.88,171.78,1.53,9.82,480.0,Severe
2021-02-16 00:00:00, Delhi ,109.1,285.0,38.56,7.34,147.81,1.19,7.56,427.0,Severe
2021-02-17 00:00:00, Delhi ,100.96,280.85,42.91,7.16,111.53,0.93,10.05,424.0,Severe
2021-02-18 00:00:00, Delhi ,108.5,363.95,39.07,7.69,152.26,0.99,9.55,488.0,Severe
2021-02-19 00:00:00, Delhi ,103.05,326.18,41.1,8.08,139.61,0.82,11.8,459.0,Severe
2021-02-20 00:00:00, Delhi ,85.85,316.6,33.83,7.07,124.49,0.87,9.75,451.0,Severe
2021-02-21 00:00:00, Delhi ,62.49,172.45,32.07,7.22,102.58,0.94,23.47,340.0,Very Poor
2021-02-22 00:00:00, Delhi ,95.52,370.56,34.3,10.11,130.63,1.02,5.83,493.0,Severe
2021-02-23 00:00:00, Delhi ,87.08,358.3,33.03,7.89,126.93,0.95,6.92,483.0,Severe
2021-02-24 00:00:00, Delhi ,80.79,370.57,35.84,9.08,156.89,0.78,6.65,493.0,Severe
2021-02-25 00:00:00, Delhi ,92.35,401.94,36.95,9.33,192.03,1.04,13.82,517.0,Severe
2021-02-26 00:00:00, Delhi ,82.3,411.52,33.88,8.34,131.57,0.97,10.35,524.0,Severe
2021-02-27 00:00:00, Delhi ,71.64,270.01,30.09,13.21,120.1,0.74,0.82,415.0,Severe
2021-02-28 00:00:00, Delhi ,80.2,221.56,26.97,10.6,98.62,0.72,14.05,378.0,Very Poor
2021-01-03 00:00:00, Delhi ,82.67,272.45,28.19,11.99,88.92,0.86,12.83,417.0,Severe
2021-02-03 00:00:00, Delhi ,65.19,224.41,30.96,10.33,85.81,0.75,16.29,380.0,Very Poor
2021-03-03 00:00:00, Delhi ,65.31,246.11,26.65,10.13,77.25,1.31,22.89,397.0,Very Poor
2021-04-03 00:00:00, Delhi ,68.4,300.74,34.01,15.87,135.51,0.67,19.49,439.0,Severe
2021-05-03 00:00:00, Delhi ,97.76,320.44,46.59,11.96,221.26,1.66,11.99,454.0,Severe
2021-06-03 00:00:00, Delhi ,82.06,302.1,34.11,10.27,115.39,0.77,12.77,440.0,Severe
2021-07-03 00:00:00, Delhi ,76.25,319.37,37.28,14.96,142.72,0.59,15.33,453.0,Severe
2021-08-03 00:00:00, Delhi ,80.45,288.94,40.48,10.93,141.03,0.72,12.6,430.0,Severe
2021-09-03 00:00:00, Delhi ,78.99,254.32,30.02,7.33,93.28,0.64,33.67,403.0,Severe
2021-10-03 00:00:00, Delhi ,93.45,312.29,30.1,7.1,104.75,0.88,16.17,448.0,Severe
2021-11-03 00:00:00, Delhi ,81.7,252.46,30.22,9.01,99.39,0.78,14.04,402.0,Severe
2021-12-03 00:00:00, Delhi ,101.9,319.24,31.58,8.65,125.13,0.83,16.33,453.0,Severe
2021-03-13 00:00:00, Delhi ,67.18,201.8,27.51,6.66,95.66,0.51,11.58,363.0,Very Poor
2021-03-14 00:00:00, Delhi ,79.38,301.05,28.07,11.05,133.21,0.8,15.31,439.0,Severe
2021-03-15 00:00:00, Delhi ,65.93,238.25,24.13,10.06,95.51,0.85,10.57,391.0,Very Poor
2021-03-16 00:00:00, Delhi ,74.89,286.49,26.24,13.26,102.88,0.92,12.78,428.0,Severe
2021-03-17 00:00:00, Delhi ,173.46,403.66,29.52,15.42,45.73,1.14,10.08,518.0,Severe
2021-03-18 00:00:00, Delhi ,209.61,423.55,28.47,12.18,76.18,0.76,6.92,534.0,Severe
2021-03-19 00:00:00, Delhi ,216.62,419.15,30.83,13.89,107.9,0.39,16.32,530.0,Severe
2021-03-20 00:00:00, Delhi ,177.45,353.25,30.5,10.96,94.92,0.26,29.28,479.0,Severe
2021-03-21 00:00:00, Delhi ,144.3,312.39,28.56,12.57,97.93,0.93,15.45,448.0,Severe
2021-03-22 00:00:00, Delhi ,170.82,295.75,29.75,10.31,107.31,0.49,13.62,435.0,Severe
2021-03-23 00:00:00, Delhi ,108.23,226.86,30.53,9.29,87.86,0.36,21.24,382.0,Very Poor
2021-03-24 00:00:00, Delhi ,101.41,266.37,30.99,7.6,87.61,0.37,12.49,413.0,Severe
2021-03-25 00:00:00, Delhi ,80.48,251.11,28.9,10.85,82.27,0.25,15.09,401.0,Severe
2021-03-26 00:00:00, Delhi ,59.83,188.28,24.73,9.42,78.02,0.26,11.02,353.0,Very Poor
2021-03-27 00:00:00, Delhi ,92.08,232.2,28.71,14.02,83.72,0.26,10.24,386.0,Very Poor
2021-03-28 00:00:00, Delhi ,131.0,231.46,28.86,10.87,75.56,0.37,7.96,386.0,Very Poor
2021-03-29 00:00:00, Delhi ,183.27,323.83,42.78,12.25,79.26,1.02,7.82,457.0,Severe
2021-03-30 00:00:00, Delhi ,165.66,250.77,27.23,10.71,53.78,0.6,15.13,401.0,Severe
2021-03-31 00:00:00, Delhi ,256.48,367.07,22.68,9.26,51.6,0.68,8.06,490.0,Severe
2021-01-04 00:00:00, Delhi ,139.42,301.37,21.76,10.96,36.48,0.82,17.37,440.0,Severe
2021-02-04 00:00:00, Delhi ,147.08,285.64,25.59,14.31,35.95,0.48,13.18,427.0,Severe
2021-03-04 00:00:00, Delhi ,104.04,225.71,33.53,19.21,45.54,0.59,11.18,381.0,Very Poor
2021-04-04 00:00:00, Delhi ,94.3,197.49,36.27,14.38,46.53,0.78,9.89,360.0,Very Poor
2021-05-04 00:00:00, Delhi ,128.42,275.72,44.0,16.35,68.82,1.08,7.63,420.0,Severe
2021-06-04 00:00:00, Delhi ,141.27,277.09,53.21,15.81,66.88,0.94,12.61,421.0,Severe
2021-07-04 00:00:00, Delhi ,156.4,339.95,43.99,14.61,56.91,0.88,15.91,469.0,Severe
2021-08-04 00:00:00, Delhi ,136.81,294.91,29.75,10.25,41.45,1.03,34.68,435.0,Severe
2021-09-04 00:00:00, Delhi ,97.67,200.21,32.01,11.92,20.49,0.93,30.3,362.0,Very Poor
2021-10-04 00:00:00, Delhi ,115.76,251.6,36.88,18.18,20.4,0.87,23.54,401.0,Severe
2021-11-04 00:00:00, Delhi ,108.1,237.24,41.22,14.65,22.45,0.61,18.38,390.0,Very Poor
2021-12-04 00:00:00, Delhi ,113.08,263.83,39.43,18.35,22.36,0.79,23.95,411.0,Severe
2021-04-13 00:00:00, Delhi ,134.12,319.61,41.69,20.39,37.94,0.88,11.38,454.0,Severe
2021-04-14 00:00:00, Delhi ,135.24,365.34,41.1,16.85,55.31,1.38,11.98,489.0,Severe
2021-04-15 00:00:00, Delhi ,122.31,287.46,37.32,18.47,52.4,1.39,22.87,429.0,Severe
2021-04-16 00:00:00, Delhi ,135.83,328.3,39.14,19.62,51.32,0.97,19.27,460.0,Severe
2021-04-17 00:00:00, Delhi ,164.86,335.96,35.12,15.62,50.15,0.64,19.8,466.0,Severe
2021-04-18 00:00:00, Delhi ,53.86,119.88,21.03,9.23,51.49,0.86,13.55,300.0,Poor
2021-04-19 00:00:00, Delhi ,92.79,202.58,25.46,11.22,49.55,1.21,18.52,364.0,Very Poor
2021-04-20 00:00:00, Delhi ,134.15,298.55,36.46,19.05,50.48,1.23,16.21,437.0,Severe
2021-04-21 00:00:00, Delhi ,98.1,238.83,24.12,14.79,48.57,1.18,29.32,391.0,Very Poor
